year,X4,X6,X8,X9,X11,X12,X13,X15,X16
2000,80.404,49.228,2434.1797,331.302,0.0,72.574,189.165,66.792,331.302
2001,78.508,-27.7,3104.1858,383.189,0.0,54.79,234.141,15.068,383.189
2002,71.491,26.76,942.3562,465.959,0.0,40.355,277.248,38.222,465.959
2003,64.253,22.823,1939.312,420.423,0.0,31.399,270.109,58.095,420.423
2004,111.795,35.349,2311.3851,540.252,0.0,71.303,361.512,60.444,540.252
2005,112.033,62.745,1357.9515,580.659,0.0,84.423,381.862,30.564,580.659
2006,111.927,71.924,2765.4559,682.385,0.0,84.84,441.496,38.866,682.385
2007,138.168,62.881,2476.2259,929.908,0.0,94.81,580.683,23.485,929.908
2008,162.304,75.696,1125.5857,1069.32,0.0,112.999,661.229,-40.158,1069.32
2009,139.621,49.879,2109.5905,966.984,0.0,86.278,596.519,-12.977,966.984
2010,164.011,68.409,3373.9139,1218.489,0.0,103.577,770.737,12.729,1218.489
2011,242.249,135.814,2873.9671,1495.798,0.0,167.943,961.831,123.875,1495.798
2012,125.287,9.755,1833.889,1392.628,0.0,43.383,895.506,104.215,1392.628
2013,122.335,-18.076,1517.8468,1368.389,242.188,37.61,867.107,-127.976,1368.389
2014,164.177,42.059,1825.2675,1345.154,235.938,92.245,847.16,-132.164,1345.154
2015,165.1,69.975,1670.2524,1267.225,228.799,99.865,794.493,-114.558,1267.225
1999,80.8,22.031,1874.9543,575.04,80.052,45.462,238.443,45.902,575.04
2000,62.825,46.787,177.9571,603.606,8.759,25.996,258.199,76.348,603.606
2001,51.152,0.409,376.402,496.722,0.0,16.215,216.541,70.627,496.722
2002,44.387,-18.631,132.4858,452.737,0.0,10.049,199.934,61.107,452.737
2003,39.252,9.305,345.4383,480.359,0.0,9.127,200.995,81.305,480.359
2004,34.802,10.814,272.3566,466.713,0.0,4.565,197.934,97.198,466.713
2005,51.484,23.408,525.4009,494.918,0.0,25.541,211.954,112.3,494.918
2006,59.467,42.323,715.3196,574.223,0.0,34.72,234.168,163.927,574.223
2007,79.731,39.859,735.12,710.12,0.0,53.431,285.74,232.66,710.12
2008,95.03,60.561,787.266,819.19,0.0,66.03,324.057,226.505,819.19
2009,101.531,43.211,1056.6994,846.041,0.0,72.031,334.592,288.218,846.041
2010,136.273,-10.273,951.9161,1158.718,0.0,79.773,456.048,280.784,1158.718
2011,137.768,48.341,689.1496,1169.267,0.0,82.668,408.798,296.239,1169.267
2012,105.258,28.423,664.84,1127.698,91.0,53.208,389.746,330.043,1127.698
2013,113.053,37.26,956.9138,1263.46,98.0,56.106,408.194,357.363,1263.46
2014,137.059,57.791,1012.9417,1327.523,75.0,77.3,435.413,379.953,1327.523
2015,152.103,68.597,1313.4442,1286.34,70.0,94.181,449.824,404.663,1286.34
2016,163.336,62.39,1227.5024,1460.037,267.0,94.946,512.36,451.584,1460.037
2017,169.812,32.216,1345.4939,1586.008,275.0,92.758,546.218,515.739,1586.008
2018,165.478,48.926,1054.784,1625.687,102.0,92.586,556.209,542.013,1625.687
1999,33.516,7.396,134.946,650.752,41.608,25.35,120.883,37.895,650.752
2000,25.314,6.451,46.4683,662.955,37.25,16.697,118.562,37.037,662.955
2001,11.687,-33.895,31.8264,567.448,0.0,4.042,115.343,2.908,567.448
2002,4.375,-1.431,35.1384,515.253,12.0,-2.226,95.321,2.163,515.253
2003,3.42,-5.128,36.9947,530.299,2.59,-1.887,90.305,-1.41,530.299
2004,10.463,3.473,50.2432,601.476,2.125,5.998,101.837,2.919,601.476
2005,10.79,21.126,76.4853,612.861,3.174,6.628,105.809,23.708,612.861
2006,9.356,3.119,69.5604,614.95,0.833,4.545,108.783,27.226,614.95
2007,4.543,-1.934,57.9386,588.716,0.752,0.589,105.661,26.167,588.716
2008,-8.233,-46.298,6.6788,324.495,0.165,-13.445,58.655,-21.275,324.495
1999,-16.701,-20.379,185.436,2.029,6.737,-18.206,-2.033,-53.793,2.029
1999,49.713,30.684,1478.05,100.276,1.79,42.469,65.296,87.33,100.276
2000,86.022,79.282,1642.0366,159.841,0.0,74.897,106.683,166.612,159.841
1999,-14.516,-6.232,237.2541,3.869,0.0,-15.193,2.739,-48.055,3.869
2000,-13.956,-20.938,47.7667,0.225,0.0,-14.656,-13.956,-71.235,0.225
2001,-10.207,-11.755,10.2423,2.489,4.712,-11.122,-10.207,-84.425,2.489
2002,-9.447,-12.077,46.3422,4.297,6.955,-10.334,-9.447,-96.555,4.297
2003,-6.525,-10.119,10.4396,8.92,6.021,-6.88,-6.525,-111.572,8.92
1999,29.499,21.97,360.1642,183.685,0.009,24.928,80.654,32.31,183.685
2000,31.245,28.637,164.177,252.288,1.0,21.972,111.68,60.947,252.288
2001,42.732,28.233,356.7717,284.309,0.073,30.512,132.307,89.18,284.309
2002,47.896,31.271,329.6513,310.016,0.06,38.703,139.744,120.451,310.016
2003,29.418,15.895,327.0011,315.776,98.042,13.389,142.471,132.656,315.776
2004,75.243,43.559,580.0337,574.266,98.0,53.725,247.525,174.817,574.266
2005,103.512,63.493,564.2283,661.536,98.0,87.985,282.234,237.268,661.536
2006,118.478,72.375,606.6497,765.386,98.0,92.312,320.96,309.005,765.386
2007,132.813,88.991,667.5728,857.085,98.0,106.998,349.465,378.842,857.085
2008,107.298,76.057,567.7582,903.397,98.0,79.912,348.599,454.116,903.397
2009,58.242,-385.51,334.9847,804.314,86.728,36.042,282.962,68.607,804.314
2010,75.613,47.049,497.7704,747.268,89.458,50.197,270.366,115.596,747.268
2011,45.544,8.472,366.0557,677.751,92.188,23.08,234.554,119.033,677.751
2012,20.778,-104.8,275.0519,666.762,94.918,-1.122,227.137,4.621,666.762
2013,-2.703,-53.906,152.3357,632.925,100.0,-24.117,191.593,-52.003,632.925
2014,51.452,21.509,133.0692,810.06,215.0,32.481,244.898,-33.48,810.06
2015,49.39,23.254,139.2522,745.741,215.0,30.53,238.125,-13.442,745.741
2016,40.05,1.243,83.7596,706.603,203.007,17.106,235.089,-19.355,706.603
2017,12.734,-83.085,56.0358,613.111,133.497,-8.269,196.983,-98.292,613.111
2018,-0.155,-42.368,38.3038,567.81,139.792,-17.236,169.696,-143.448,567.81
1999,44.873,19.334,352.7063,315.406,14.64,37.256,140.125,21.484,315.406
2000,31.121,7.306,121.3506,355.065,10.39,22.301,146.721,28.79,355.065
2001,32.579,10.08,227.916,338.911,5.14,22.362,142.554,38.87,338.911
2002,31.041,9.907,142.9739,341.037,0.64,20.337,138.831,48.777,341.037
2003,10.895,-8.714,128.63,344.655,0.0,-0.865,138.793,39.311,344.655
2004,3.272,-9.883,100.719,334.206,0.0,-8.844,124.952,29.428,334.206
2005,-20.547,-84.357,24.6416,319.625,30.0,-31.876,109.347,-54.929,319.625
1999,-1.096,-0.424,1.4542,7.538,2.0,-1.593,3.271,-15.377,7.538
2000,-2.517,-3.815,51.2,18.978,0.769,-2.871,4.965,-19.233,18.978
2001,0.032,-38.077,6.0251,11.811,0.721,-0.387,4.938,-57.31,11.811
1999,60.465,30.291,3321.2108,480.911,0.0,53.518,218.618,67.285,480.911
1999,31.734,-33.643,25.2298,516.537,3.685,2.834,31.734,-222.669,516.537
2000,18.081,-75.47,0.5914,369.151,33.537,-3.619,18.081,-298.139,369.151
1999,0.895,0.351,5.1808,12.203,0.131,0.565,3.451,0.584,12.203
2000,2.203,1.014,20.9056,25.316,0.166,1.859,6.732,1.598,25.316
2001,-0.342,-0.69,7.6762,22.672,0.056,-0.772,4.849,0.908,22.672
2002,0.651,-0.019,8.0026,15.674,0.0,0.109,5.151,0.889,15.674
2003,1.466,0.473,9.8612,22.884,0.0,0.891,6.613,1.362,22.884
2004,1.953,0.884,16.493,34.398,0.0,1.399,8.569,2.246,34.398
2005,2.293,0.937,17.955,44.606,0.0,1.808,11.032,3.183,44.606
2006,0.441,-1.862,14.5076,75.92,0.0,0.024,14.834,1.321,75.92
2007,2.585,0.543,19.9922,73.397,0.0,2.029,16.583,1.747,73.397
2008,1.222,-0.361,3.443,63.645,0.0,0.596,13.575,1.329,63.645
2009,-2.071,-3.45,3.6778,35.638,0.0,-2.609,7.856,-2.093,35.638
2010,2.111,3.063,9.83,29.445,0.0,1.724,9.143,0.909,29.445
1999,8.041,-351.96,5447.3,183.679,27.488,-12.91,8.041,-441.727,183.679
2000,-98.586,-309.619,13239.9506,196.269,125.296,-176.909,-98.586,-740.152,196.269
2001,-201.522,-192.005,5497.3479,246.216,118.432,-301.576,-201.522,-908.241,246.216
2002,-322.747,-590.193,2311.2864,353.033,144.663,-409.251,167.747,-1528.686,353.033
2003,-226.812,-483.687,5637.7272,433.687,193.35,-333.76,268.856,-2011.648,433.687
2004,-161.407,-252.297,3719.6839,448.206,185.913,-254.794,301.595,-2274.742,448.206
2005,-63.471,-198.249,3017.8737,558.308,175.797,-139.789,435.812,-2476.618,558.308
2006,5.02,-43.953,3459.0278,486.83,325.041,-60.83,456.985,-2512.317,486.83
2007,46.089,14.909,4862.5829,527.525,323.795,-10.961,46.089,-2492.194,527.525
1999,7.608,3.723,159.606,20.26,0.0,3.828,14.685,22.327,20.26
2000,10.854,5.557,214.203,27.053,0.49,6.545,21.009,21.591,27.053
2001,11.308,6.952,278.0358,33.799,0.194,6.551,26.565,24.602,33.799
2002,7.39,0.354,92.9793,41.052,7.028,0.259,30.442,28.042,41.052
2003,10.075,-0.722,108.4024,48.723,10.157,-0.583,35.228,33.101,48.723
2004,11.484,0.326,213.1885,48.784,6.851,-0.607,36.108,38.112,48.784
2005,7.416,0.059,126.9992,32.673,0.653,-1.502,24.418,28.728,32.673
2006,11.511,0.632,214.1864,38.531,0.174,1.332,30.044,32.693,38.531
2007,10.089,-0.595,115.7328,36.75,0.0,-1.344,30.087,35.506,36.75
2008,1.215,-7.206,65.9034,27.315,0.0,-9.176,19.355,24.996,27.315
2009,1.055,-29.395,37.8902,33.051,2.72,-11.878,22.97,-2.867,33.051
2010,3.465,-5.752,23.5221,30.879,2.528,-8.923,20.91,-10.078,30.879
2011,0.88,-38.042,4.7973,10.286,2.325,-7.891,0.88,-48.789,10.286
2012,1.973,-3.043,5.452,8.824,2.036,-2.684,6.969,-52.38,8.824
1999,44.162,25.827,700.6058,229.261,10.603,36.192,81.886,30.477,229.261
2000,47.752,24.859,144.8001,239.09,6.757,37.994,81.284,53.639,239.09
2001,28.588,9.033,262.3357,216.797,3.72,18.145,60.552,61.21,216.797
2002,9.397,-0.679,140.369,185.5,0.747,1.048,41.161,66.478,185.5
2003,6.966,-0.555,162.6191,197.67,0.0,-1.425,43.138,75.297,197.67
2004,3.042,-8.411,133.723,199.428,0.0,-6.787,40.226,65.978,199.428
2005,-15.284,-36.146,67.444,166.984,0.0,-23.998,21.745,26.36,166.984
1999,-9.045,-8.673,86.2709,8.688,0.466,-9.438,-9.045,-57.146,8.688
2000,-12.522,-11.679,102.4778,4.563,0.335,-12.953,-12.522,-68.826,4.563
2001,-16.344,-42.646,188.2661,0.69,0.294,-19.733,-16.344,-111.471,0.69
2000,-17.304,-19.385,42.1395,494.421,0.0,-19.582,50.834,-23.887,494.421
2001,-0.081,5.359,15.0765,365.28,0.0,-1.495,40.902,-18.922,365.28
2002,-5.058,-3.424,5.5776,257.043,0.0,-6.876,29.356,-22.421,257.043
2003,0.274,-2.397,5.9826,289.811,1.229,-1.514,37.828,-24.818,289.811
2004,3.383,1.401,13.1491,279.234,4.965,1.499,36.36,-23.418,279.234
2005,0.233,0.145,18.685,328.332,0.584,-0.877,36.168,-23.273,328.332
2006,1.706,0.511,18.1374,323.733,0.238,0.215,41.141,-22.762,323.733
2007,3.435,1.626,20.7582,347.126,0.447,1.115,45.871,-20.95,347.126
2008,-6.221,3.627,11.6024,300.462,0.475,-8.83,46.448,-17.968,300.462
1999,-0.744,-0.789,0.709,0.078,0.16,-0.78,-0.744,-12.702,0.078
2000,-0.298,-0.335,3.9129,0.052,0.16,-0.319,-0.298,-13.036,0.052
2001,-0.179,-0.202,2.0023,0.012,0.16,-0.192,-0.179,-13.239,0.012
2002,0.009,-0.004,0.9342,0.123,0.165,0.009,0.009,-13.243,0.123
2003,-0.07,-0.091,1.189,0.09,0.196,-0.07,-0.07,-13.333,0.09
2004,-0.02,-0.038,1.189,0.09,0.198,-0.02,-0.02,-13.359,0.09
2005,-0.047,-0.069,0.637,0.098,0.0,-0.047,-0.047,-13.424,0.098
2006,-0.086,-0.093,1.2534,0.043,0.0,-0.086,-0.086,-13.533,0.043
2007,-0.057,-0.093,0.3567,0.025,0.0,-0.057,-0.057,-13.626,0.025
2008,-0.643,-0.83,51.766,0.024,0.0,-0.646,-0.643,-1.104,0.024
2009,-0.707,-0.891,11.0412,0.034,0.0,-0.711,-0.707,-1.996,0.034
2010,-0.328,-0.308,14.8737,0.034,0.0,-0.334,-0.328,-2.303,0.034
2011,-2.561,-2.553,32.5438,0.193,0.182,-2.568,0.063,-4.857,0.193
2012,-1.935,-4.755,10.1447,0.194,0.184,-2.106,-1.935,-9.612,0.194
2013,-0.713,-1.055,4.692,0.359,0.0,-0.945,-0.713,-10.667,0.359
2014,-0.201,-0.566,6.35,0.429,0.374,-0.437,-0.201,-11.233,0.429
2015,-0.294,-0.427,3.81,0.53,0.0,-0.371,-0.294,-11.659,0.53
2016,-0.03,-0.124,4.1275,0.588,0.0,-0.062,-0.03,-11.783,0.588
2017,0.467,0.404,3.81,0.852,0.0,0.431,0.467,-11.379,0.852
2018,-0.66,-0.679,1.651,0.19,0.0,-0.68,-0.66,-12.058,0.19
2000,-9.41,-9.805,269.9556,0.385,0.0,-10.048,-9.41,-25.611,0.385
2001,-9.296,-9.014,369.8075,5.997,0.0,-10.063,5.119,-34.536,5.997
2002,-7.097,-6.904,82.96,14.991,0.0,-7.995,12.498,-41.466,14.991
2003,-11.328,-11.678,197.6441,19.518,0.0,-12.252,13.459,-53.198,19.518
2004,-0.792,-1.521,454.2543,43.605,0.0,-1.796,33.149,-54.719,43.605
1999,-1.685,0.861,78.3521,60.292,0.768,-2.292,8.39,-62.184,60.292
2000,2.928,1.148,18.012,73.103,0.451,2.248,10.79,-62.207,73.103
2001,2.546,0.868,26.2575,159.871,0.264,1.788,14.834,-62.18,159.871
2002,1.051,-2.991,13.1101,157.214,0.096,-1.544,14.055,-63.504,157.214
2003,-9.462,-8.345,23.0906,89.133,0.0,-12.141,6.267,-71.785,89.133
2004,-9.99,-13.07,8.7898,87.2,0.238,-13.049,7.931,-83.738,87.2
1999,14.012,2.991,24.57,84.607,41.009,9.316,42.841,12.006,84.607
2000,32.134,2.561,108.3118,134.764,56.167,24.642,68.866,14.567,134.764
2001,41.186,16.469,428.4008,166.359,23.833,32.27,86.777,30.092,166.359
2002,69.309,37.162,963.7606,224.113,77.833,63.329,120.956,67.505,224.113
2003,127.568,59.469,987.4526,375.695,106.822,116.885,206.345,127.643,375.695
2004,99.088,42.878,895.2011,427.005,83.858,83.139,201.148,170.545,427.005
2005,110.006,56.368,1070.407,517.045,348.453,92.112,236.813,226.913,517.045
2006,153.526,42.024,1168.3121,707.933,563.441,129.154,332.098,270.331,707.933
2007,216.976,92.121,3019.0656,1001.27,415.653,187.01,472.214,370.123,1001.27
2008,285.219,125.435,2275.7311,1293.145,418.592,240.358,613.571,406.16,1293.145
2009,318.007,143.026,2215.8126,1399.946,417.397,263.54,662.325,567.99,1399.946
2010,275.671,71.89,1720.2483,1401.461,785.563,220.461,616.985,633.929,1401.461
2011,266.547,103.903,1759.7513,1566.768,643.579,215.594,638.442,721.809,1566.768
2012,256.121,-36.986,1344.915,1576.871,717.024,195.916,634.137,699.846,1576.871
2013,255.928,-10.594,1667.2396,1652.432,711.0,194.536,648.809,679.532,1652.432
2014,219.436,58.807,1590.822,1756.212,700.0,162.089,653.281,709.16,1756.212
2015,212.929,66.053,1429.1704,1779.149,494.772,163.311,645.597,746.486,1779.149
2016,203.771,85.52,1895.028,1810.394,365.528,154.765,638.323,790.122,1810.394
2017,193.627,107.962,1620.8378,1807.732,396.284,151.887,623.349,925.559,1807.732
2018,265.703,150.611,2542.1161,2027.877,265.571,226.005,731.339,1048.91,2027.877
1999,-13.581,-14.802,115.52,13.324,0.183,-15.644,-13.581,-78.073,13.324
2000,-8.747,-7.479,267.1848,24.18,0.0,-10.207,-8.747,-85.552,24.18
2001,-29.114,-27.572,94.8736,15.846,0.0,-30.733,-29.114,-113.026,15.846
2002,-45.232,-45.787,125.5832,2.715,0.0,-47.081,-45.232,-158.871,2.715
2004,-49.468,-46.756,1142.2981,0.5,0.0,-49.662,-49.468,-251.013,0.5
2005,-101.161,-95.174,1186.8768,1.0,0.0,-101.791,-101.161,-346.577,1.0
2006,-103.906,-92.681,485.7595,0.25,0.0,-104.664,-103.906,-438.668,0.25
2008,-4.767,1.948,1932.0896,194.343,0.0,-6.1,-4.767,-475.03,194.343
2009,28.868,16.161,1826.7084,251.39,143.669,27.243,28.868,-456.511,251.39
2010,28.249,-84.847,2317.4639,324.515,152.701,24.608,28.249,-540.687,324.515
2011,29.284,76.11,2809.6356,447.174,162.893,23.821,29.284,-465.297,447.174
2012,-183.408,-187.787,5096.7644,362.165,174.404,-197.914,-183.408,-650.999,362.165
1999,-0.733,-0.815,69.4469,13.379,1.817,-1.323,3.27,-8.782,13.379
2000,0.9,0.464,4.2889,12.002,1.748,0.048,4.354,-12.058,12.002
2001,1.446,0.915,2.743,12.001,1.72,0.745,4.462,-11.292,12.001
2002,1.21,0.424,0.9404,11.562,1.673,0.797,4.541,-11.014,11.562
2003,0.94,-0.488,1.1756,10.892,1.567,0.551,3.998,-11.645,10.892
2004,0.197,-1.128,4.3104,11.108,0.094,-0.176,3.363,-12.916,11.108
2005,0.377,0.419,14.329,12.524,0.129,-0.033,4.102,-12.639,12.524
2006,2.938,1.831,8.8759,19.37,3.305,2.201,7.569,-10.951,19.37
2007,0.256,-0.764,6.3745,18.732,3.047,-0.681,4.833,-11.855,18.732
2008,-0.085,-1.0,1.3717,15.489,3.075,-1.113,3.739,-12.996,15.489
2009,2.078,0.984,0.9683,14.548,2.53,1.131,5.473,-12.154,14.548
2010,-1.328,-3.317,3.5045,11.646,2.794,-2.206,2.892,-15.613,11.646
2011,-2.481,-4.59,6.4249,11.045,6.899,-3.133,2.909,-20.344,11.045
1999,0.155,-3.54,202.2525,210.814,7.437,-1.011,34.374,-1.98,210.814
2000,6.438,-21.125,12.1514,322.142,13.423,5.346,50.987,-22.697,322.142
2001,6.259,2.68,6.2136,375.115,12.965,5.39,62.775,-20.017,375.115
2002,2.932,-0.291,7.8431,397.947,7.701,2.415,67.692,-20.308,397.947
2003,0.094,-1.13,7.6748,380.299,7.156,-0.268,61.006,-21.438,380.299
2004,2.433,-6.838,7.9154,396.982,6.91,2.008,64.951,-28.276,396.982
1999,-16.732,-16.071,58.236,6.876,0.0,-17.612,2.544,-40.918,6.876
1999,175.525,33.44,584.0365,889.795,963.177,120.225,294.91,-1.724,889.795
2000,147.063,-4.323,172.0215,862.035,1023.986,84.563,254.523,-17.807,862.035
2001,95.721,-247.561,24.003,815.566,9.802,27.221,207.195,-292.904,815.566
2002,82.883,-419.637,2.4003,755.691,478.224,18.583,184.505,-709.956,755.691
2003,89.106,499.379,64.8975,778.538,440.992,40.651,184.581,-14.19,778.538
2004,101.961,4.732,197.182,844.734,403.56,50.699,201.424,-3.474,844.734
2005,110.607,6.997,456.3393,948.848,405.955,55.034,217.052,-34.36,948.848
2006,105.121,-34.532,492.9277,1021.608,402.416,45.797,215.527,-64.465,1021.608
2007,117.554,-41.146,407.4191,1059.663,415.514,60.741,225.676,-91.809,1059.663
2008,112.501,5.353,107.7794,1145.637,392.505,62.264,235.105,-112.719,1145.637
2009,117.63,17.881,293.671,882.652,322.021,68.472,233.1,-95.797,882.652
1999,-4.629,-5.955,12.8244,1.163,5.372,-4.928,0.428,-7.91,1.163
2000,-4.155,-5.951,8.9594,3.195,5.316,-4.62,0.065,-13.193,3.195
2001,-3.149,-8.685,4.7914,5.219,0.44,-3.598,-3.149,-21.74,5.219
2002,-1.482,-3.031,1.636,7.41,0.29,-1.797,2.177,-24.771,7.41
2003,-1.154,-0.562,2.9673,6.096,0.226,-1.42,1.896,-25.324,6.096
1999,22.05,-81.863,4.9343,104.424,0.0,-8.825,38.471,-109.6,104.424
1999,2.343,1.095,32.1594,40.255,0.0,0.34,27.025,4.585,40.255
2000,4.247,2.168,35.0923,46.577,0.658,2.499,32.268,5.665,46.577
2001,5.966,2.54,60.2131,57.503,0.515,3.408,38.371,7.17,57.503
1999,-9.16,-10.746,98.9296,9.448,1.907,-11.796,-9.16,-39.309,9.448
2000,-12.056,-13.945,47.0704,5.864,0.309,-14.571,-12.056,-53.159,5.864
2001,-11.662,-27.925,72.0379,10.666,0.456,-13.854,-11.662,-81.113,10.666
2002,-21.407,-41.202,10.417,8.673,1.961,-23.367,-21.407,-121.937,8.673
1999,169.71,32.895,217.267,931.999,705.357,118.606,295.515,16.781,931.999
2000,234.064,50.241,413.3085,1414.187,793.25,165.091,446.797,44.57,1414.187
2001,82.988,-170.844,43.2921,1244.42,799.752,14.671,318.791,-145.178,1244.42
2002,101.07,-360.649,0.38,1128.533,2.452,53.167,277.259,-512.636,1128.533
2003,105.363,495.484,354.0,1099.09,251.262,61.263,274.5,10.703,1099.09
2004,94.542,195.318,453.4451,843.919,11.047,47.145,164.404,130.86,843.919
2005,92.122,-0.822,182.1972,919.962,357.475,46.038,164.951,4.925,919.962
2006,92.997,-2.103,357.9373,611.368,340.687,56.683,143.876,12.681,611.368
2007,90.175,29.767,309.3839,608.219,237.281,56.063,139.735,60.176,608.219
2008,87.244,-109.03,152.4866,608.039,210.854,55.796,138.029,-99.53,608.039
1999,19.186,-33.41,200.5044,110.8,393.51,-13.733,29.21,4.793,110.8
2000,40.865,-12.722,559.5476,132.887,320.682,7.446,51.621,-37.981,132.887
2001,73.464,-6.923,273.7177,182.625,300.555,40.576,87.057,-45.919,182.625
2002,24.539,-67.978,120.7858,133.942,377.381,-7.331,39.616,-42.379,133.942
2003,16.039,-164.398,66.0707,123.521,313.9,-17.353,31.558,-196.218,123.521
2004,3.551,-95.952,6.4691,112.51,86.229,-29.38,20.366,-274.48,112.51
2005,69.515,-41.261,380.588,182.285,9.928,42.409,94.932,14.143,182.285
2006,114.634,58.724,567.6393,248.717,8.605,89.636,141.736,80.972,248.717
2007,88.22,62.931,555.7813,256.108,157.287,63.849,128.98,162.542,256.108
2008,104.052,-111.163,69.8661,556.131,722.948,42.62,172.237,-115.005,556.131
2009,57.952,-145.266,88.7025,642.2,681.312,-19.048,139.228,-224.087,642.2
1999,-10.012,-11.298,73.5004,9.609,0.0,-11.346,-10.012,-57.976,9.609
2000,-16.007,-15.711,302.247,3.435,0.0,-16.871,-16.007,-73.687,3.435
2002,-15.433,-15.705,135.15,0.299,0.0,-16.0,-1.398,-106.638,0.299
2003,-21.975,-22.282,262.8448,1.491,0.0,-22.54,-3.807,-128.909,1.491
2004,-26.282,-27.683,166.1995,2.416,13.638,-27.112,-7.417,-156.541,2.416
2005,-30.119,-34.198,19.5634,2.669,15.138,-31.536,-9.469,-190.791,2.669
1999,3.007,-4.109,38.4957,45.508,0.0,0.137,31.562,-14.324,45.508
2000,6.639,-4.82,86.0563,52.621,0.769,3.637,35.798,-19.144,52.621
1999,198.5,79.0,976.7009,1043.8,248.5,142.9,734.3,272.9,1043.8
2000,196.3,74.9,1183.0043,1073.1,358.1,144.2,766.8,248.7,1073.1
2001,190.8,61.5,1119.0795,1114.4,276.1,140.9,793.6,221.3,1114.4
2002,170.3,90.1,880.0839,1103.5,265.1,121.5,790.8,264.4,1103.5
2003,142.0,47.9,1014.6848,1174.8,263.5,89.4,819.4,311.6,1174.8
2004,160.9,86.9,1218.854,1224.3,246.5,110.1,849.7,364.4,1224.3
2005,172.5,85.4,1353.6768,1279.3,750.5,121.7,871.5,364.6,1279.3
2006,220.1,94.2,1369.2842,1743.7,680.5,147.2,1201.6,419.8,1743.7
2007,266.1,116.9,2032.0717,1981.4,589.8,202.6,1349.5,509.4,1981.4
2008,297.3,161.4,1414.21,2161.8,567.4,236.7,1458.3,418.6,2161.8
2009,341.6,175.1,2936.4714,2127.5,426.2,289.9,1460.7,572.8,2127.5
2010,390.8,225.6,2989.195,2300.4,426.8,341.1,1583.9,722.7,2300.4
2011,434.0,218.3,3162.7528,2585.0,415.2,384.2,1774.0,796.2,2585.0
2012,447.7,193.0,3465.246,2583.8,414.4,398.1,1777.2,901.1,2583.8
2013,466.9,274.2,4757.1277,2671.6,619.9,412.1,1836.6,972.4,2671.6
2014,488.0,214.4,3129.966,2606.1,615.2,424.5,1834.1,939.5,2606.1
2015,399.1,185.8,2806.8191,2283.8,608.2,336.7,1616.7,849.2,2283.8
2016,389.1,223.6,2664.5716,2213.1,606.0,331.6,1559.9,883.8,2213.1
2017,415.2,-265.4,3201.3366,2255.8,605.1,356.3,1577.5,513.7,2255.8
2018,377.3,155.9,1536.4172,2069.7,603.4,319.1,1437.8,484.7,2069.7
1999,90.287,14.715,116.0095,628.899,292.416,48.516,154.834,57.105,628.899
2000,92.279,10.773,48.3205,663.467,343.399,51.932,159.614,67.878,663.467
2001,43.507,-20.869,12.0934,631.072,299.024,0.439,107.917,40.888,631.072
2002,83.253,-13.321,61.6688,612.949,10.792,45.393,150.458,19.301,612.949
2003,24.403,-153.028,16.4111,477.448,5.593,-12.028,88.112,-130.537,477.448
1999,-9.277,-9.611,74.154,0.185,0.112,-9.75,-9.277,-36.771,0.185
2000,-17.051,-15.039,745.875,0.058,4.113,-17.445,-17.051,-51.89,0.058
2001,-22.483,-16.014,428.8175,0.116,5.391,-23.686,-22.483,-66.784,0.116
2002,-29.762,-27.739,114.7767,0.057,8.0,-32.898,-29.762,-105.3,0.057
2003,-25.101,-25.774,119.4256,0.463,8.0,-28.741,-25.101,-132.254,0.463
2004,-21.906,-23.923,66.4421,2.195,8.0,-25.516,-21.906,-157.104,2.195
2005,-18.818,-14.696,63.3482,0.026,8.0,-21.367,-18.818,-171.815,0.026
2006,-25.703,-24.256,132.6125,0.103,0.0,-26.976,-25.703,-195.663,0.103
2008,-25.509,-25.099,22.6244,7.1,0.0,-26.191,-25.509,-245.437,7.1
1999,-8.826,-9.304,160.9088,17.467,0.0,-9.927,-8.826,-48.72,17.467
2000,-6.984,-6.767,653.0253,23.044,0.0,-8.146,-6.984,-55.487,23.044
2001,-5.499,-6.481,683.604,34.197,1.0,-7.01,23.469,-61.968,34.197
2002,-2.038,-9.397,211.3948,48.848,3.69,-3.958,38.329,-71.365,48.848
2003,-1.805,-4.324,501.0055,63.102,2.154,-5.098,53.012,-75.332,63.102
2004,10.694,21.542,726.3625,90.161,0.686,6.78,77.359,-53.608,90.161
2005,14.949,-8.167,554.6242,115.142,0.571,10.459,94.111,-61.711,115.142
2006,21.164,8.439,900.4726,152.888,19.773,16.397,128.195,-53.182,152.888
1999,-12.778,-18.285,1.131,69.884,0.0,-16.481,26.857,-95.956,69.884
1999,-6.243,-10.355,1.158,50.208,0.0,-8.491,14.356,-32.974,50.208
2000,-2.863,-3.176,1.551,24.846,0.009,-3.22,9.392,-36.15,24.846
1999,-17.788,-16.822,534.798,16.791,2.139,-19.854,11.657,-41.936,16.791
2000,-33.403,-28.808,838.5263,14.588,2.283,-35.601,6.686,-70.219,14.588
